,State,Year,Quarter,District_Pincode,Registered_User
2140,nagaland,2022,1,797001,17384
2141,nagaland,2022,1,797103,16093
2142,nagaland,2022,1,797113,14412
2143,nagaland,2022,1,798601,13441
2144,nagaland,2022,1,798621,12565
2145,nagaland,2022,1,797120,11765
2146,nagaland,2022,1,797111,11143
2147,nagaland,2022,1,798612,10400
2148,nagaland,2022,2,797112,46784
2149,nagaland,2022,2,797115,20737
2150,nagaland,2022,2,797001,18359
2151,nagaland,2022,2,797103,17045
2152,nagaland,2022,2,797113,15229
2153,nagaland,2022,2,798601,14157
2154,nagaland,2022,2,798621,13310
2155,nagaland,2022,2,797120,12440
2156,nagaland,2022,2,797111,11723
2157,nagaland,2022,2,798612,10995
2158,nagaland,2022,4,797112,52003
2159,nagaland,2022,4,797115,22989
2160,nagaland,2022,4,797001,20322
2161,nagaland,2022,4,797103,18788
2162,nagaland,2022,4,797113,16887
2163,nagaland,2022,4,798601,15487
2164,nagaland,2022,4,798621,14736
2165,nagaland,2022,4,797120,13713
2166,nagaland,2022,4,797111,12881
2167,nagaland,2022,4,798612,12037
2168,nagaland,2022,3,797112,49392
2169,nagaland,2022,3,797115,21907
2170,nagaland,2022,3,797001,19352
2171,nagaland,2022,3,797103,17971
2172,nagaland,2022,3,797113,16067
2173,nagaland,2022,3,798601,14866
2174,nagaland,2022,3,798621,14021
2175,nagaland,2022,3,797120,13080
2176,nagaland,2022,3,797111,12325
2177,nagaland,2022,3,798612,11569
2178,delhi,2023,1,110059,716856
2179,delhi,2023,1,110092,557488
2180,delhi,2023,1,110086,500213
2181,delhi,2023,1,110044,441996
2182,delhi,2023,1,110041,439789
2183,delhi,2023,1,110085,398902
2184,delhi,2023,1,110094,397220
2185,delhi,2023,1,110053,392197
2186,delhi,2023,1,110096,386108
2187,delhi,2023,1,110042,381910
2188,delhi,2023,2,110059,744061
2189,delhi,2023,2,110092,577301
2190,delhi,2023,2,110086,520976
2191,delhi,2023,2,110044,459541
2192,delhi,2023,2,110041,457756
2193,delhi,2023,2,110094,413225
2194,delhi,2023,2,110085,413127
2195,delhi,2023,2,110053,407624
2196,delhi,2023,2,110096,400907
2197,delhi,2023,2,110042,397341
2198,delhi,2020,1,110059,342152
2199,delhi,2020,1,110092,280039
2200,delhi,2020,1,110086,226703
2201,delhi,2020,1,110044,207511
2202,delhi,2020,1,110085,200098
2203,delhi,2020,1,110041,194243
2204,delhi,2020,1,110096,187975
2205,delhi,2020,1,110094,175645
2206,delhi,2020,1,110001,171087
2207,delhi,2020,1,110053,170522
2208,delhi,2020,2,110059,365614
2209,delhi,2020,2,110092,295000
2210,delhi,2020,2,110086,246312
2211,delhi,2020,2,110044,223161
2212,delhi,2020,2,110041,211987
2213,delhi,2020,2,110085,211869
2214,delhi,2020,2,110096,199631
2215,delhi,2020,2,110094,192135
2216,delhi,2020,2,110053,186853
2217,delhi,2020,2,110042,186007
2218,delhi,2020,4,110059,423149
2219,delhi,2020,4,110092,335783
2220,delhi,2020,4,110086,288308
2221,delhi,2020,4,110044,259476
2222,delhi,2020,4,110041,252304
2223,delhi,2020,4,110085,241334
2224,delhi,2020,4,110094,230259
2225,delhi,2020,4,110096,228635
2226,delhi,2020,4,110053,226890
2227,delhi,2020,4,110042,219941
2228,delhi,2020,3,110059,393571
2229,delhi,2020,3,110092,314384
2230,delhi,2020,3,110086,267186
2231,delhi,2020,3,110044,240937
2232,delhi,2020,3,110041,231602
2233,delhi,2020,3,110085,225882
2234,delhi,2020,3,110096,213595
2235,delhi,2020,3,110094,210508
2236,delhi,2020,3,110053,205752
2237,delhi,2020,3,110042,202151
2238,delhi,2019,1,110059,246566
2239,delhi,2019,1,110092,206805
2240,delhi,2019,1,110086,158267
2241,delhi,2019,1,110085,152640
2242,delhi,2019,1,110044,145716
2243,delhi,2019,1,110096,135423
2244,delhi,2019,1,110041,129476
2245,delhi,2019,1,110043,117835
2246,delhi,2019,1,110094,114562
2247,delhi,2019,1,110042,113898
2248,delhi,2019,2,110059,274593
2249,delhi,2019,2,110092,228546
2250,delhi,2019,2,110086,177199
2251,delhi,2019,2,110085,167307
2252,delhi,2019,2,110044,162716
2253,delhi,2019,2,110096,150097
2254,delhi,2019,2,110041,146820
2255,delhi,2019,2,110043,131498
2256,delhi,2019,2,110094,130660
2257,delhi,2019,2,110042,129008
2258,delhi,2019,4,110059,320535
2259,delhi,2019,4,110092,264380
2260,delhi,2019,4,110086,209488
2261,delhi,2019,4,110044,192424
2262,delhi,2019,4,110085,189774
2263,delhi,2019,4,110041,177838
2264,delhi,2019,4,110096,176194
2265,delhi,2019,4,110094,161096
2266,delhi,2019,4,110001,160180
2267,delhi,2019,4,110053,156000
2268,delhi,2019,3,110059,300007
2269,delhi,2019,3,110092,248727
2270,delhi,2019,3,110086,194575
2271,delhi,2019,3,110085,180186
2272,delhi,2019,3,110044,178410
2273,delhi,2019,3,110096,164301
2274,delhi,2019,3,110041,163228
2275,delhi,2019,3,110001,148352
2276,delhi,2019,3,110094,146798
2277,delhi,2019,3,110043,144276
2278,delhi,2021,1,110059,454201
2279,delhi,2021,1,110092,359376
2280,delhi,2021,1,110086,310419
2281,delhi,2021,1,110044,278606
2282,delhi,2021,1,110041,272303
2283,delhi,2021,1,110085,257921
2284,delhi,2021,1,110094,248570
2285,delhi,2021,1,110053,245562
2286,delhi,2021,1,110096,245046
2287,delhi,2021,1,110042,237271
2288,delhi,2021,2,110059,485328
2289,delhi,2021,2,110092,383095
2290,delhi,2021,2,110086,332618
2291,delhi,2021,2,110044,297678
2292,delhi,2021,2,110041,291909
2293,delhi,2021,2,110085,275085
2294,delhi,2021,2,110094,266143
2295,delhi,2021,2,110053,262977
2296,delhi,2021,2,110096,261791
2297,delhi,2021,2,110042,254105
2298,delhi,2021,4,110059,555449
2299,delhi,2021,4,110092,436075
2300,delhi,2021,4,110086,382858
2301,delhi,2021,4,110044,340833
2302,delhi,2021,4,110041,336405
2303,delhi,2021,4,110085,312819
2304,delhi,2021,4,110094,305422
2305,delhi,2021,4,110053,301988
2306,delhi,2021,4,110096,299233
2307,delhi,2021,4,110042,292597
2308,delhi,2021,3,110059,520096
2309,delhi,2021,3,110092,409520
2310,delhi,2021,3,110086,357590
2311,delhi,2021,3,110044,319096
2312,delhi,2021,3,110041,314015
2313,delhi,2021,3,110085,293937
2314,delhi,2021,3,110094,285714
2315,delhi,2021,3,110053,282380
2316,delhi,2021,3,110096,280334
2317,delhi,2021,3,110042,273110
2318,delhi,2018,1,110059,95496
2319,delhi,2018,1,110092,83600
2320,delhi,2018,1,110085,61333
2321,delhi,2018,1,110086,59970
2322,delhi,2018,1,110044,55765
2323,delhi,2018,1,110096,50625
2324,delhi,2018,1,110041,47451
2325,delhi,2018,1,110043,46307
2326,delhi,2018,1,110084,44143
2327,delhi,2018,1,110042,42647
2328,delhi,2018,2,110059,124901
2329,delhi,2018,2,110092,108175
2330,delhi,2018,2,110086,79557
2331,delhi,2018,2,110085,79225
2332,delhi,2018,2,110044,73732
2333,delhi,2018,2,110096,66744
2334,delhi,2018,2,110041,63649
2335,delhi,2018,2,110043,60887
2336,delhi,2018,2,110084,57380
2337,delhi,2018,2,110042,56366
2338,delhi,2018,4,110059,206537
2339,delhi,2018,4,110092,177133
2340,delhi,2018,4,110086,133412
2341,delhi,2018,4,110085,132600
2342,delhi,2018,4,110044,121802
2343,delhi,2018,4,110096,114255
2344,delhi,2018,4,110041,106984
2345,delhi,2018,4,110043,98358
2346,delhi,2018,4,110042,95335
2347,delhi,2018,4,110094,94322
2348,delhi,2018,3,110059,156028
2349,delhi,2018,3,110092,136676
2350,delhi,2018,3,110085,101332
2351,delhi,2018,3,110086,100850
2352,delhi,2018,3,110044,91279
2353,delhi,2018,3,110096,84164
2354,delhi,2018,3,110041,80112
2355,delhi,2018,3,110043,74435
2356,delhi,2018,3,110084,71154
2357,delhi,2018,3,110042,71056
2358,delhi,2022,1,110059,588266
2359,delhi,2022,1,110092,460951
2360,delhi,2022,1,110086,406863
2361,delhi,2022,1,110044,361314
2362,delhi,2022,1,110041,357509
2363,delhi,2022,1,110085,330413
2364,delhi,2022,1,110094,324145
2365,delhi,2022,1,110053,320362
2366,delhi,2022,1,110096,316906
2367,delhi,2022,1,110042,310672
2368,delhi,2022,2,110059,619737
2369,delhi,2022,2,110092,484816
2370,delhi,2022,2,110086,429566
2371,delhi,2022,2,110044,381041
2372,delhi,2022,2,110041,377721
2373,delhi,2022,2,110085,347243
2374,delhi,2022,2,110094,341936
2375,delhi,2022,2,110053,337770
2376,delhi,2022,2,110096,333973
2377,delhi,2022,2,110042,328052
2378,delhi,2022,4,110059,685596
2379,delhi,2022,4,110092,534009
2380,delhi,2022,4,110086,477514
2381,delhi,2022,4,110044,422192
2382,delhi,2022,4,110041,419823
2383,delhi,2022,4,110085,382113
2384,delhi,2022,4,110094,379346
2385,delhi,2022,4,110053,374689
2386,delhi,2022,4,110096,369272
2387,delhi,2022,4,110042,364573
2388,delhi,2022,3,110059,652328
2389,delhi,2022,3,110092,509260
2390,delhi,2022,3,110086,453393
2391,delhi,2022,3,110044,401386
2392,delhi,2022,3,110041,398712
2393,delhi,2022,3,110085,364644
2394,delhi,2022,3,110094,360554
2395,delhi,2022,3,110053,356138
2396,delhi,2022,3,110096,351480
2397,delhi,2022,3,110042,346285
2398,telangana,2023,1,500072,570652
2399,telangana,2023,1,505001,371132
2400,telangana,2023,1,500018,370648
2401,telangana,2023,1,500008,325126
2402,telangana,2023,1,500055,313173
2403,telangana,2023,1,500037,290149
2404,telangana,2023,1,500039,281889
2405,telangana,2023,1,502032,265962
2406,telangana,2023,1,506002,263096
2407,telangana,2023,1,500013,259941
2408,telangana,2023,2,500072,589156
2409,telangana,2023,2,505001,384152
2410,telangana,2023,2,500018,383392
2411,telangana,2023,2,500008,336097
2412,telangana,2023,2,500055,324513
2413,telangana,2023,2,500037,300809
2414,telangana,2023,2,500039,291440
2415,telangana,2023,2,502032,275017
2416,telangana,2023,2,506002,272675
2417,telangana,2023,2,500013,268682
2418,telangana,2020,1,500072,296003
2419,telangana,2020,1,500018,179037
2420,telangana,2020,1,505001,177789
2421,telangana,2020,1,500008,150197
2422,telangana,2020,1,500055,148821
2423,telangana,2020,1,500039,140426
2424,telangana,2020,1,500037,137674
2425,telangana,2020,1,500016,131969
2426,telangana,2020,1,502032,128750
2427,telangana,2020,1,500032,127812
2428,telangana,2020,2,500072,309469
2429,telangana,2020,2,505001,191796
2430,telangana,2020,2,500018,190988
2431,telangana,2020,2,500008,161851
2432,telangana,2020,2,500055,158980
2433,telangana,2020,2,500039,148574
2434,telangana,2020,2,500037,147485
2435,telangana,2020,2,502032,137595
2436,telangana,2020,2,500016,137551
2437,telangana,2020,2,506002,135673
2438,telangana,2020,4,500072,350832
2439,telangana,2020,4,505001,224585
2440,telangana,2020,4,500018,223960
2441,telangana,2020,4,500008,196413
2442,telangana,2020,4,500055,185974
2443,telangana,2020,4,500037,172249
2444,telangana,2020,4,500039,170938
2445,telangana,2020,4,502032,160918
2446,telangana,2020,4,506002,158383
2447,telangana,2020,4,500013,157587
2448,telangana,2020,3,500072,328018
2449,telangana,2020,3,505001,207595
2450,telangana,2020,3,500018,206235
2451,telangana,2020,3,500008,177153
2452,telangana,2020,3,500055,171640
2453,telangana,2020,3,500039,159071
2454,telangana,2020,3,500037,158992
2455,telangana,2020,3,502032,148439
2456,telangana,2020,3,506002,146501
2457,telangana,2020,3,500016,145433
2458,telangana,2019,1,500072,221180
2459,telangana,2019,1,500018,122206
2460,telangana,2019,1,505001,117965
2461,telangana,2019,1,500055,101115
2462,telangana,2019,1,500039,99557
2463,telangana,2019,1,500016,98286
2464,telangana,2019,1,500081,96365
2465,telangana,2019,1,500008,95864
2466,telangana,2019,1,500032,95389
2467,telangana,2019,1,500037,94815
2468,telangana,2019,2,500072,242007
2469,telangana,2019,2,500018,136968
2470,telangana,2019,2,505001,132856
2471,telangana,2019,2,500055,113344
2472,telangana,2019,2,500039,110276
2473,telangana,2019,2,500008,109098
2474,telangana,2019,2,500016,107543
2475,telangana,2019,2,500037,105786
2476,telangana,2019,2,500081,104692
2477,telangana,2019,2,500032,104250
2478,telangana,2019,4,500072,279498
2479,telangana,2019,4,500018,165518
2480,telangana,2019,4,505001,163234
2481,telangana,2019,4,500055,137330
2482,telangana,2019,4,500008,136530
2483,telangana,2019,4,500039,131225
2484,telangana,2019,4,500037,127455
2485,telangana,2019,4,500016,124539
2486,telangana,2019,4,500032,120627
2487,telangana,2019,4,502032,119900
2488,telangana,2019,3,500072,261019
2489,telangana,2019,3,500018,151140
2490,telangana,2019,3,505001,147716
2491,telangana,2019,3,500055,125011
2492,telangana,2019,3,500008,122840
2493,telangana,2019,3,500039,120841
2494,telangana,2019,3,500037,116709
2495,telangana,2019,3,500016,116204
2496,telangana,2019,3,500032,112642
2497,telangana,2019,3,500081,112128
2498,telangana,2021,1,500072,375272
2499,telangana,2021,1,505001,240644
2500,telangana,2021,1,500018,240435
2501,telangana,2021,1,500008,211989
2502,telangana,2021,1,500055,200132
2503,telangana,2021,1,500037,185174
2504,telangana,2021,1,500039,183186
2505,telangana,2021,1,502032,172567
2506,telangana,2021,1,506002,169755
2507,telangana,2021,1,500013,169256
2508,telangana,2021,2,500072,398987
2509,telangana,2021,2,505001,256261
2510,telangana,2021,2,500018,255966
2511,telangana,2021,2,500008,225800
2512,telangana,2021,2,500055,213471
2513,telangana,2021,2,500037,197484
2514,telangana,2021,2,500039,195017
2515,telangana,2021,2,502032,183754
2516,telangana,2021,2,506002,180657
2517,telangana,2021,2,500013,180244
2518,telangana,2021,4,500072,451595
2519,telangana,2021,4,500018,290965
2520,telangana,2021,4,505001,290945
2521,telangana,2021,4,500008,256260
2522,telangana,2021,4,500055,243565
2523,telangana,2021,4,500037,225355
2524,telangana,2021,4,500039,221494
2525,telangana,2021,4,502032,208820
2526,telangana,2021,4,506002,205418
2527,telangana,2021,4,500013,204597
2528,telangana,2021,3,500072,425197
2529,telangana,2021,3,505001,273576
2530,telangana,2021,3,500018,273534
2531,telangana,2021,3,500008,241011
2532,telangana,2021,3,500055,228448
2533,telangana,2021,3,500037,211348
2534,telangana,2021,3,500039,208214
2535,telangana,2021,3,502032,196266
2536,telangana,2021,3,506002,193005
2537,telangana,2021,3,500013,192437
2538,telangana,2018,1,500072,105012
2539,telangana,2018,1,505001,55361
2540,telangana,2018,1,500018,50431
2541,telangana,2018,1,500081,45422
2542,telangana,2018,1,500039,44050
2543,telangana,2018,1,500016,44047
2544,telangana,2018,1,500032,43828
2545,telangana,2018,1,500055,41831
2546,telangana,2018,1,502032,41008
2547,telangana,2018,1,500037,39329
2548,telangana,2018,2,500072,129543
2549,telangana,2018,2,505001,69318
2550,telangana,2018,2,500018,63870
2551,telangana,2018,2,500081,56358
2552,telangana,2018,2,500039,55613
2553,telangana,2018,2,500016,55227
2554,telangana,2018,2,500032,54696
2555,telangana,2018,2,500055,53532
2556,telangana,2018,2,502032,50926
2557,telangana,2018,2,500037,49738
2558,telangana,2018,4,500072,188465
2559,telangana,2018,4,500018,99797
2560,telangana,2018,4,505001,98937
2561,telangana,2018,4,500016,83751
2562,telangana,2018,4,500081,83424
2563,telangana,2018,4,500055,82804
2564,telangana,2018,4,500039,82675
2565,telangana,2018,4,500032,82107
2566,telangana,2018,4,500008,77897
2567,telangana,2018,4,500037,77674
2568,telangana,2018,3,500072,152034
2569,telangana,2018,3,505001,80561
2570,telangana,2018,3,500018,77041
2571,telangana,2018,3,500081,67378
2572,telangana,2018,3,500016,66636
2573,telangana,2018,3,500032,66180
2574,telangana,2018,3,500039,65591
2575,telangana,2018,3,500055,64310
2576,telangana,2018,3,500008,59887
2577,telangana,2018,3,500037,59560
2578,telangana,2022,1,500072,476073
2579,telangana,2022,1,505001,307339
2580,telangana,2022,1,500018,307198
2581,telangana,2022,1,500008,270516
2582,telangana,2022,1,500055,257896
2583,telangana,2022,1,500037,238487
2584,telangana,2022,1,500039,233903
2585,telangana,2022,1,502032,220570
2586,telangana,2022,1,506002,217091
2587,telangana,2022,1,500013,215918
2588,telangana,2022,2,500072,499269
2589,telangana,2022,2,505001,322881
2590,telangana,2022,2,500018,322687
2591,telangana,2022,2,500008,283921
2592,telangana,2022,2,500055,271404
2593,telangana,2022,2,500037,251090
2594,telangana,2022,2,500039,245702
2595,telangana,2022,2,502032,231698
2596,telangana,2022,2,506002,228268
2597,telangana,2022,2,500013,226654
2598,telangana,2022,4,500072,547282
2599,telangana,2022,4,505001,355528
2600,telangana,2022,4,500018,354983
2601,telangana,2022,4,500008,311735
2602,telangana,2022,4,500055,299618
2603,telangana,2022,4,500037,277467
2604,telangana,2022,4,500039,270128
2605,telangana,2022,4,502032,254815
2606,telangana,2022,4,506002,251886
2607,telangana,2022,4,500013,249027
2608,telangana,2022,3,500072,523196
2609,telangana,2022,3,505001,339255
2610,telangana,2022,3,500018,338708
2611,telangana,2022,3,500008,297749
2612,telangana,2022,3,500055,285477
2613,telangana,2022,3,500037,264160
2614,telangana,2022,3,500039,257830
2615,telangana,2022,3,502032,243213
2616,telangana,2022,3,506002,239974
2617,telangana,2022,3,500013,237793
2618,rajasthan,2023,1,302012,461897
2619,rajasthan,2023,1,311001,337956
2620,rajasthan,2023,1,302029,331769
2621,rajasthan,2023,1,302020,298297
2622,rajasthan,2023,1,301001,282869
2623,rajasthan,2023,1,334001,280477
2624,rajasthan,2023,1,302001,279611
2625,rajasthan,2023,1,313001,276547
2626,rajasthan,2023,1,302015,258169
2627,rajasthan,2023,1,302017,254674
2628,rajasthan,2023,2,302012,479744
2629,rajasthan,2023,2,311001,351000
2630,rajasthan,2023,2,302029,344591
2631,rajasthan,2023,2,302020,308962
2632,rajasthan,2023,2,301001,293892
2633,rajasthan,2023,2,334001,291407
2634,rajasthan,2023,2,302001,289431
2635,rajasthan,2023,2,313001,287049
2636,rajasthan,2023,2,302015,267121
2637,rajasthan,2023,2,302017,263717
2638,rajasthan,2020,1,302012,217583
2639,rajasthan,2020,1,302029,158044
2640,rajasthan,2020,1,311001,157136
2641,rajasthan,2020,1,302020,149472
2642,rajasthan,2020,1,302001,139859
2643,rajasthan,2020,1,302015,133707
2644,rajasthan,2020,1,301001,133372
2645,rajasthan,2020,1,302017,129853
2646,rajasthan,2020,1,313001,127121
2647,rajasthan,2020,1,334001,123837
2648,rajasthan,2020,2,302012,233663
2649,rajasthan,2020,2,311001,169810
2650,rajasthan,2020,2,302029,168150
2651,rajasthan,2020,2,302020,157169
2652,rajasthan,2020,2,302001,149077
2653,rajasthan,2020,2,301001,143723
2654,rajasthan,2020,2,302015,139198
2655,rajasthan,2020,2,313001,138209
2656,rajasthan,2020,2,334001,136562
2657,rajasthan,2020,2,302017,136122
2658,rajasthan,2020,4,302012,271971
2659,rajasthan,2020,4,311001,197187
2660,rajasthan,2020,4,302029,194929
2661,rajasthan,2020,4,302020,179165
2662,rajasthan,2020,4,302001,169285
2663,rajasthan,2020,4,301001,165747
2664,rajasthan,2020,4,313001,164021
2665,rajasthan,2020,4,334001,163859
2666,rajasthan,2020,4,302015,155888
2667,rajasthan,2020,4,302017,153346
2668,rajasthan,2020,3,302012,253003
2669,rajasthan,2020,3,311001,183544
2670,rajasthan,2020,3,302029,181754
2671,rajasthan,2020,3,302020,168113
2672,rajasthan,2020,3,302001,159231
2673,rajasthan,2020,3,301001,154881
2674,rajasthan,2020,3,313001,151034
2675,rajasthan,2020,3,334001,149863
2676,rajasthan,2020,3,302015,147454
2677,rajasthan,2020,3,302017,144656
2678,rajasthan,2019,1,302012,152051
2679,rajasthan,2019,1,302029,110968
2680,rajasthan,2019,1,302020,109680
2681,rajasthan,2019,1,311001,105316
2682,rajasthan,2019,1,302015,100778
2683,rajasthan,2019,1,302017,97262
2684,rajasthan,2019,1,301001,89896
2685,rajasthan,2019,1,302001,89061
2686,rajasthan,2019,1,335001,82868
2687,rajasthan,2019,1,302013,79661
2688,rajasthan,2019,2,302012,168578
2689,rajasthan,2019,2,302029,122421
2690,rajasthan,2019,2,302020,120003
2691,rajasthan,2019,2,311001,118290
2692,rajasthan,2019,2,302015,109679
2693,rajasthan,2019,2,302017,105403
2694,rajasthan,2019,2,302001,104285
2695,rajasthan,2019,2,301001,101785
2696,rajasthan,2019,2,335001,92230
2697,rajasthan,2019,2,313001,90885
2698,rajasthan,2019,4,302012,201766
2699,rajasthan,2019,4,302029,146384
2700,rajasthan,2019,4,311001,143656
2701,rajasthan,2019,4,302020,140229
2702,rajasthan,2019,4,302001,128922
2703,rajasthan,2019,4,302015,126802
2704,rajasthan,2019,4,301001,122776
2705,rajasthan,2019,4,302017,122407
2706,rajasthan,2019,4,313001,115454
2707,rajasthan,2019,4,334001,112040
2708,rajasthan,2019,3,302012,185991
2709,rajasthan,2019,3,302029,134500
2710,rajasthan,2019,3,311001,131583
2711,rajasthan,2019,3,302020,130651
2712,rajasthan,2019,3,302015,118374
2713,rajasthan,2019,3,302001,117686
2714,rajasthan,2019,3,302017,114314
2715,rajasthan,2019,3,301001,112490
2716,rajasthan,2019,3,313001,103927
2717,rajasthan,2019,3,335001,101510
2718,rajasthan,2021,1,302012,292147
2719,rajasthan,2021,1,311001,212281
2720,rajasthan,2021,1,302029,209507
2721,rajasthan,2021,1,302020,191909
2722,rajasthan,2021,1,302001,180996
2723,rajasthan,2021,1,301001,178156
2724,rajasthan,2021,1,334001,177076
2725,rajasthan,2021,1,313001,176646
2726,rajasthan,2021,1,302015,166517
2727,rajasthan,2021,1,302017,164063
2728,rajasthan,2021,2,302012,312285
2729,rajasthan,2021,2,311001,227209
2730,rajasthan,2021,2,302029,223910
2731,rajasthan,2021,2,302020,204686
2732,rajasthan,2021,2,302001,192943
2733,rajasthan,2021,2,301001,190560
2734,rajasthan,2021,2,334001,189777
2735,rajasthan,2021,2,313001,188708
2736,rajasthan,2021,2,302015,177498
2737,rajasthan,2021,2,302017,174826
2738,rajasthan,2021,4,302012,357814
2739,rajasthan,2021,4,311001,261008
2740,rajasthan,2021,4,302029,256592
2741,rajasthan,2021,4,302020,233202
2742,rajasthan,2021,4,302001,219208
